Asset ID,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
LWPNMA135328,5251,L52430,L,303.5,312.9,1332,52.9,66,0,No Failure
LWPNMA135329,5252,M20111,M,303.4,312.9,1307,54.3,68,0,No Failure
LWPNMA135330,5253,L52432,L,303.5,313,1322,59.5,71,0,No Failure
LWPNMA135331,5254,L52433,L,303.5,313,1547,40.3,73,0,No Failure
LWPNMA135332,5255,L52434,L,303.5,313.1,1897,23.6,75,0,No Failure
LWPNMA135333,5256,M20115,M,303.5,313,1403,51.9,77,0,No Failure
LWPNMA135334,5257,L52436,L,303.5,313,1393,51.6,80,0,No Failure
LWPNMA135335,5258,L52437,L,303.5,313,1482,38.5,82,0,No Failure
LWPNMA135336,5259,M20118,M,303.5,312.9,1572,44.7,84,0,No Failure
LWPNMA135337,5260,L52439,L,303.5,312.9,1544,36.9,87,0,No Failure
LWPNMA135338,5261,M20120,M,303.5,313,1492,46.1,89,0,No Failure
LWPNMA135339,5262,L52441,L,303.4,312.8,1513,35.8,92,0,No Failure
LWPNMA135340,5263,L52442,L,303.4,312.8,1449,43.9,94,0,No Failure
LWPNMA135341,5264,L52443,L,303.5,312.8,1877,22.3,96,0,No Failure
LWPNMA135342,5265,L52444,L,303.4,312.8,1376,53.4,98,0,No Failure
LWPNMA135343,5266,M20125,M,303.5,312.9,1883,23.3,100,0,No Failure
LWPNMA135344,5267,M20126,M,303.4,312.8,1518,38.7,103,0,No Failure
LWPNMA135345,5268,M20127,M,303.5,312.9,1438,42.8,106,0,No Failure
LWPNMA135346,5269,L52448,L,303.4,312.9,1389,54.1,109,0,No Failure
LWPNMA135347,5270,L52449,L,303.5,312.9,1504,44.8,111,0,No Failure
LWPNMA135348,5271,L52450,L,303.5,312.9,1275,64.4,113,0,No Failure
LWPNMA135349,5272,L52451,L,303.6,313,1534,39.7,115,0,No Failure
LWPNMA135350,5273,M20132,M,303.6,313,1396,38.2,117,0,No Failure
LWPNMA135351,5274,L52453,L,303.6,313.1,1395,44.1,120,0,No Failure
LWPNMA135352,5275,L52454,L,303.6,313,1617,30.9,122,0,No Failure
LWPNMA135353,5276,L52455,L,303.7,313.1,1423,41.2,124,0,No Failure
LWPNMA135354,5277,L52456,L,303.5,313,1606,34,126,0,No Failure
LWPNMA135355,5278,L52457,L,303.5,312.9,1501,44,128,0,No Failure
LWPNMA135356,5279,M20138,M,303.5,312.9,1618,30.4,130,0,No Failure
LWPNMA135357,5280,L52459,L,303.6,313,1522,35.8,133,0,No Failure
LWPNMA135358,5281,L52460,L,303.6,312.9,1480,41.4,135,0,No Failure
LWPNMA135359,5282,M20141,M,303.7,313,1469,39.9,137,0,No Failure
LWPNMA135360,5283,H34696,H,303.8,313.2,1381,52.4,140,0,No Failure
LWPNMA135361,5284,L52463,L,303.8,313.2,1525,41.9,145,0,No Failure
LWPNMA135362,5285,M20144,M,303.8,313.2,1732,29.6,147,0,No Failure
LWPNMA135363,5286,L52465,L,303.8,313.1,1523,39.8,150,0,No Failure
LWPNMA135364,5287,L52466,L,303.8,313.1,1422,42.4,152,0,No Failure
LWPNMA135365,5288,H34701,H,303.8,313.2,1506,46.9,154,0,No Failure
LWPNMA135366,5289,L52468,L,303.8,313.2,1531,39.4,159,0,No Failure
LWPNMA135367,5290,M20149,M,303.9,313.3,1507,34.3,161,0,No Failure
LWPNMA135368,5291,L52470,L,303.9,313.3,1526,40.7,164,0,No Failure
LWPNMA135369,5292,L52471,L,303.8,313.3,1406,52.1,166,0,No Failure
LWPNMA135370,5293,M20152,M,303.9,313.3,1567,35,168,0,No Failure
LWPNMA135371,5294,M20153,M,303.9,313.4,1464,49.1,171,0,No Failure
LWPNMA135372,5295,L52474,L,303.9,313.4,1442,48.5,174,0,No Failure
LWPNMA135373,5296,L52475,L,303.8,313.2,1336,47.8,176,0,No Failure
LWPNMA135374,5297,H34710,H,303.8,313.2,1379,50.2,178,0,No Failure
LWPNMA135375,5298,L52477,L,303.7,313.1,1406,48.6,183,0,No Failure
LWPNMA135376,5299,M20158,M,303.7,313.1,2130,18.1,185,0,No Failure
LWPNMA135377,5300,L52479,L,303.7,313.1,1355,49.1,188,0,No Failure
LWPNMA135378,5301,M20160,M,303.8,313.2,1710,26.5,190,0,No Failure
LWPNMA135379,5302,L52481,L,303.8,313.1,1309,55.8,193,0,No Failure
LWPNMA135380,5303,L52482,L,303.9,313.1,1491,37.2,195,0,No Failure
LWPNMA135381,5304,L52483,L,303.9,313.2,1481,44.1,197,0,No Failure
LWPNMA135382,5305,L52484,L,303.9,313.1,1425,49.3,199,0,No Failure
LWPNMA135383,5306,H34719,H,303.9,313.2,1680,29.1,201,0,No Failure
LWPNMA135384,5307,H34720,H,304,313.2,1612,31.7,206,0,No Failure
LWPNMA135385,5308,L52487,L,304,313.3,1530,34.8,211,0,No Failure
LWPNMA135386,5309,L52488,L,304,313.2,1481,42.6,213,0,No Failure
LWPNMA135387,5310,M20169,M,303.9,313.2,1422,48,215,1,Tool Wear Failure
LWPNMA135388,5311,L52490,L,303.8,313,1427,43,0,0,No Failure
LWPNMA135389,5312,H34725,H,303.7,312.9,1460,49.8,2,0,No Failure
LWPNMA135390,5313,L52492,L,303.6,312.9,1873,23.5,7,0,No Failure
LWPNMA135391,5314,M20173,M,303.7,312.9,1566,32.6,9,0,No Failure
LWPNMA135392,5315,L52494,L,303.6,312.8,1701,30.8,12,0,No Failure
LWPNMA135393,5316,L52495,L,303.6,312.8,1710,27.2,14,0,No Failure
LWPNMA135394,5317,M20176,M,303.6,312.8,1689,33.1,16,0,No Failure
LWPNMA135395,5318,L52497,L,303.6,312.7,1637,32.9,19,0,No Failure
LWPNMA135396,5319,L52498,L,303.5,312.6,1496,39,21,0,No Failure
LWPNMA135397,5320,M20179,M,303.5,312.7,1402,47,23,0,No Failure
LWPNMA135398,5321,L52500,L,303.4,312.7,1363,45.5,26,0,No Failure
LWPNMA135399,5322,M20181,M,303.4,312.7,1576,49.9,28,0,No Failure
LWPNMA135400,5323,M20182,M,303.4,312.7,1357,55.3,31,0,No Failure
LWPNMA135401,5324,M20183,M,303.4,312.7,1399,48.4,34,0,No Failure
LWPNMA135402,5325,M20184,M,303.4,312.8,1526,30.8,37,0,No Failure
LWPNMA135403,5326,L52505,L,303.5,312.7,1694,27.3,40,0,No Failure
LWPNMA135404,5327,M20186,M,303.5,312.7,1420,49.1,42,0,No Failure
LWPNMA135405,5328,M20187,M,303.5,312.7,2116,16.7,45,0,No Failure
LWPNMA135406,5329,M20188,M,303.7,312.9,1406,41.9,48,0,No Failure
LWPNMA135407,5330,L52509,L,303.7,313,1456,45.5,51,0,No Failure
LWPNMA135408,5331,L52510,L,303.6,312.9,1588,31.9,53,0,No Failure
LWPNMA135409,5332,L52511,L,303.7,312.8,1448,44.5,55,0,No Failure
LWPNMA135410,5333,H34746,H,303.6,312.7,1403,46.2,57,0,No Failure
LWPNMA135411,5334,M20193,M,303.5,312.6,1405,51.6,62,0,No Failure
LWPNMA135412,5335,M20194,M,303.4,312.6,2706,9.8,65,1,Power Failure
LWPNMA135413,5336,M20195,M,303.3,312.4,1505,38.9,68,0,No Failure
LWPNMA135414,5337,L52516,L,303.2,312.4,1663,33.7,71,0,No Failure
LWPNMA135415,5338,M20197,M,303.3,312.6,1482,44.4,73,0,No Failure
LWPNMA135416,5339,M20198,M,303.3,312.5,1674,32.7,76,0,No Failure
LWPNMA135417,5340,M20199,M,303.4,312.7,1594,32.8,79,0,No Failure
LWPNMA135418,5341,L52520,L,303.5,312.7,1393,49.3,82,0,No Failure
LWPNMA135419,5342,H34755,H,303.5,312.8,1404,55.8,84,0,No Failure
LWPNMA135420,5343,M20202,M,303.5,312.8,1375,45.7,89,0,No Failure
LWPNMA135421,5344,L52523,L,303.5,312.8,1607,38.4,92,0,No Failure
LWPNMA135422,5345,L52524,L,303.4,312.8,1360,50.8,94,0,No Failure
LWPNMA135423,5346,L52525,L,303.5,312.8,1524,39.4,96,0,No Failure
LWPNMA135424,5347,L52526,L,303.4,312.7,1534,35.5,98,0,No Failure
LWPNMA135425,5348,L52527,L,303.3,312.7,1262,63.8,100,0,No Failure
LWPNMA135426,5349,L52528,L,303.3,312.6,1623,34.6,102,0,No Failure
LWPNMA135427,5350,M20209,M,303.3,312.7,1642,33.6,104,0,No Failure
LWPNMA135428,5351,M20210,M,303.4,312.8,1622,35.1,107,0,No Failure
LWPNMA135429,5352,M20211,M,303.5,312.9,1530,34.5,110,0,No Failure
LWPNMA135430,5353,M20212,M,303.4,312.8,1590,36.3,113,0,No Failure
LWPNMA135431,5354,L52533,L,303.4,312.7,1589,34,116,0,No Failure
LWPNMA135432,5355,L52534,L,303.4,312.6,1462,37.5,118,0,No Failure
LWPNMA135433,5356,H34769,H,303.3,312.5,1328,49.8,120,0,No Failure
LWPNMA135434,5357,H34770,H,303.3,312.6,1692,29,125,0,No Failure
LWPNMA135435,5358,L52537,L,303.3,312.5,1968,20.6,130,0,No Failure
LWPNMA135436,5359,H34772,H,303.3,312.6,1827,24.2,132,0,No Failure
LWPNMA135437,5360,M20219,M,303.3,312.6,1397,47.1,137,0,No Failure
LWPNMA135438,5361,L52540,L,303.3,312.6,1463,44,140,0,No Failure
LWPNMA135439,5362,L52541,L,303.3,312.7,1643,30.7,142,0,No Failure
LWPNMA135440,5363,L52542,L,303.2,312.6,1281,57,144,0,No Failure
LWPNMA135441,5364,L52543,L,303.2,312.5,1518,39.9,146,0,No Failure
LWPNMA135442,5365,L52544,L,303.2,312.6,1601,35.3,148,0,No Failure
LWPNMA135443,5366,L52545,L,303.1,312.6,1548,36.4,150,0,No Failure
LWPNMA135444,5367,H34780,H,303.1,312.6,1404,40.6,152,0,No Failure
LWPNMA135445,5368,M20227,M,303.1,312.5,1766,26.7,157,0,No Failure
LWPNMA135446,5369,M20228,M,303.1,312.5,1667,30,160,0,No Failure
LWPNMA135447,5370,H34783,H,303,312.5,1507,37.9,163,0,No Failure
LWPNMA135448,5371,H34784,H,303,312.4,1627,37.1,168,0,No Failure
LWPNMA135449,5372,L52551,L,302.9,312.3,1435,47.7,173,0,No Failure
LWPNMA135450,5373,H34786,H,302.9,312.3,1509,46.8,175,0,No Failure
LWPNMA135451,5374,M20233,M,302.9,312.3,1809,25,180,0,No Failure
LWPNMA135452,5375,L52554,L,302.9,312.3,1515,40.8,183,0,No Failure
LWPNMA135453,5376,L52555,L,302.9,312.3,1530,34.9,185,0,No Failure
LWPNMA135454,5377,H34790,H,302.8,312.3,1336,57.5,187,0,No Failure
LWPNMA135455,5378,L52557,L,302.9,312.4,2030,19.1,192,0,No Failure
LWPNMA135456,5379,L52558,L,302.9,312.4,1550,36.9,194,0,No Failure
LWPNMA135457,5380,L52559,L,302.9,312.4,1446,41.7,196,0,No Failure
LWPNMA135458,5381,L52560,L,302.8,312.3,1494,37.5,198,0,No Failure
LWPNMA135459,5382,L52561,L,302.8,312.4,1651,27,200,0,No Failure
LWPNMA135460,5383,L52562,L,302.9,312.4,1698,33.8,202,0,No Failure
LWPNMA135461,5384,L52563,L,302.8,312.3,1504,40.3,204,0,No Failure
LWPNMA135462,5385,M20244,M,302.9,312.4,1421,46,206,0,No Failure
LWPNMA135463,5386,H34799,H,302.9,312.3,1754,26.9,209,0,No Failure
LWPNMA135464,5387,L52566,L,302.9,312.2,1469,42,214,0,No Failure
LWPNMA135465,5388,L52567,L,302.8,312.2,1433,50,216,0,No Failure
LWPNMA135466,5389,M20248,M,302.8,312.3,1432,49,218,0,No Failure
LWPNMA135467,5390,L52569,L,302.8,312.3,1366,49.1,221,0,No Failure
LWPNMA135468,5391,H34804,H,302.8,312.3,1483,47.2,223,0,No Failure
LWPNMA135469,5392,L52571,L,302.7,312.2,1572,34.4,228,0,No Failure
LWPNMA135470,5393,L52572,L,302.8,312.2,1481,40.2,230,0,No Failure
LWPNMA135471,5394,L52573,L,302.8,312.3,1473,42.6,232,0,No Failure
LWPNMA135472,5395,M20254,M,302.8,312.3,1262,70.5,234,1,Power Failure
LWPNMA135473,5396,L52575,L,302.8,312.4,1529,36.8,237,0,No Failure
LWPNMA135474,5397,L52576,L,302.8,312.4,1523,39.7,239,0,No Failure
LWPNMA135475,5398,M20257,M,302.8,312.3,1416,42.7,241,0,No Failure
LWPNMA135476,5399,L52578,L,302.9,312.4,1923,23.9,244,0,No Failure
LWPNMA135477,5400,H34813,H,302.8,312.4,1411,53.8,246,1,Overstrain Failure
LWPNMA135478,5401,L52580,L,302.7,312.4,1477,46.3,251,1,Overstrain Failure
LWPNMA135479,5402,M20261,M,302.6,312.3,1454,54.8,253,1,Tool Wear Failure
LWPNMA135480,5403,L52582,L,302.7,312.3,1421,48.5,0,0,No Failure
LWPNMA135481,5404,L52583,L,302.7,312.3,1858,25.4,2,0,No Failure
LWPNMA135482,5405,H34818,H,302.8,312.5,1422,46.1,4,0,No Failure
LWPNMA135483,5406,L52585,L,302.7,312.4,1444,48.7,9,0,No Failure
LWPNMA135484,5407,L52586,L,302.7,312.4,1360,47.8,11,0,No Failure
LWPNMA135485,5408,L52587,L,302.7,312.4,1954,24.8,13,0,No Failure
LWPNMA135486,5409,L52588,L,302.6,312.4,1628,33,15,0,No Failure
LWPNMA135487,5410,L52589,L,302.7,312.4,1433,44.2,17,0,No Failure
LWPNMA135488,5411,M20270,M,302.7,312.5,1417,51.5,19,0,No Failure
LWPNMA135489,5412,L52591,L,302.8,312.6,1462,39.4,22,0,No Failure
LWPNMA135490,5413,L52592,L,302.9,312.6,1328,59.9,24,0,No Failure
LWPNMA135491,5414,H34827,H,302.7,312.5,1527,36.4,26,0,No Failure
LWPNMA135492,5415,L52594,L,302.6,312.3,1534,34.3,31,0,No Failure
LWPNMA135493,5416,M20275,M,302.6,312.4,1410,50.3,33,0,No Failure
LWPNMA135494,5417,L52596,L,302.6,312.3,1660,30.3,36,0,No Failure
LWPNMA135495,5418,L52597,L,302.6,312.4,1386,45.8,38,0,No Failure
LWPNMA135496,5419,L52598,L,302.6,312.4,1398,41.6,40,0,No Failure
LWPNMA135497,5420,L52599,L,302.6,312.3,1321,53.4,42,0,No Failure
LWPNMA135498,5421,L52600,L,302.6,312.3,1512,34.2,44,0,No Failure
LWPNMA135499,5422,M20281,M,302.6,312.3,1566,36.6,46,0,No Failure
LWPNMA135500,5423,M20282,M,302.7,312.4,1422,44.5,49,0,No Failure
LWPNMA135501,5424,L52603,L,302.6,312.3,1647,31.8,52,0,No Failure
LWPNMA135502,5425,L52604,L,302.6,312.2,1377,45.5,54,0,No Failure
LWPNMA135503,5426,L52605,L,302.5,312.2,1775,27.9,56,0,No Failure
LWPNMA135504,5427,L52606,L,302.6,312.3,1554,42,58,0,No Failure
LWPNMA135505,5428,L52607,L,302.7,312.4,1423,51.9,60,0,No Failure
LWPNMA135506,5429,L52608,L,302.7,312.4,1453,47.3,62,0,No Failure
LWPNMA135507,5430,L52609,L,302.8,312.4,1590,34.4,64,0,No Failure
LWPNMA135508,5431,L52610,L,302.8,312.5,1694,28.4,66,0,No Failure
LWPNMA135509,5432,L52611,L,302.8,312.5,1462,43.4,68,0,No Failure
LWPNMA135510,5433,L52612,L,302.8,312.4,1392,46.2,70,0,No Failure
LWPNMA135511,5434,L52613,L,302.9,312.5,1550,45.5,72,0,No Failure
LWPNMA135512,5435,L52614,L,302.9,312.5,1629,30.4,74,0,No Failure
LWPNMA135513,5436,M20295,M,303,312.5,1524,42.1,76,0,No Failure
LWPNMA135514,5437,M20296,M,302.9,312.5,1679,30.9,79,0,No Failure
LWPNMA135515,5438,M20297,M,302.9,312.6,1394,46.4,82,0,No Failure
LWPNMA135516,5439,L52618,L,302.9,312.5,1683,32.1,85,0,No Failure
LWPNMA135517,5440,L52619,L,303,312.5,1626,30.5,87,0,No Failure
LWPNMA135518,5441,H34854,H,303,312.5,1698,30,89,0,No Failure
LWPNMA135519,5442,M20301,M,303,312.6,1392,42.9,94,0,No Failure
LWPNMA135520,5443,L52622,L,303.1,312.7,1353,51.8,97,0,No Failure
LWPNMA135521,5444,M20303,M,303,312.7,1426,46.8,99,0,No Failure
LWPNMA135522,5445,L52624,L,303,312.7,2024,19.9,102,0,No Failure
LWPNMA135523,5446,M20305,M,303,312.8,1648,32.1,104,0,No Failure
LWPNMA135524,5447,L52626,L,303.1,312.9,1511,40.1,107,0,No Failure
LWPNMA135525,5448,L52627,L,303.1,312.8,1465,44.1,109,0,No Failure
LWPNMA135526,5449,L52628,L,303,312.7,1551,41.8,111,0,No Failure
LWPNMA135527,5450,L52629,L,303.1,312.8,2329,15.1,113,0,No Failure
LWPNMA135528,5451,H34864,H,303.1,312.8,1435,41.9,115,0,No Failure
LWPNMA135529,5452,L52631,L,303,312.7,1361,48.8,120,0,No Failure
LWPNMA135530,5453,M20312,M,303,312.7,1553,35.8,122,0,No Failure
LWPNMA135531,5454,L52633,L,303,312.6,1451,42.1,125,0,No Failure
LWPNMA135532,5455,L52634,L,303,312.5,1461,40.2,127,0,No Failure
LWPNMA135533,5456,M20315,M,303.1,312.6,1895,23.5,129,0,No Failure
LWPNMA135534,5457,M20316,M,303.1,312.6,1567,32.9,132,0,No Failure
LWPNMA135535,5458,M20317,M,303,312.5,1602,33.7,135,0,No Failure
LWPNMA135536,5459,L52638,L,303.1,312.6,1514,42.1,138,0,No Failure
LWPNMA135537,5460,L52639,L,303.1,312.5,1453,49.1,140,0,No Failure
LWPNMA135538,5461,M20320,M,303,312.4,1526,36.1,142,0,No Failure
LWPNMA135539,5462,M20321,M,302.9,312.3,1339,52.1,145,0,No Failure
LWPNMA135540,5463,L52642,L,302.9,312.3,1889,22.8,148,0,No Failure
LWPNMA135541,5464,L52643,L,302.9,312.4,1561,34.8,150,0,No Failure
LWPNMA135542,5465,M20324,M,302.9,312.4,1659,33.1,152,0,No Failure
LWPNMA135543,5466,L52645,L,302.9,312.4,1424,49.5,155,0,No Failure
LWPNMA135544,5467,M20326,M,302.9,312.3,1426,44.7,157,0,No Failure
LWPNMA135545,5468,L52647,L,302.9,312.4,1383,51.4,160,0,No Failure
LWPNMA135546,5469,L52648,L,302.8,312.3,1764,29.9,162,0,No Failure
LWPNMA135547,5470,M20329,M,302.7,312.2,1439,42.5,164,0,No Failure
LWPNMA135548,5471,M20330,M,302.7,312.2,1585,35.5,167,0,No Failure
LWPNMA135549,5472,L52651,L,302.7,312.3,1346,61.2,170,0,Random Failures
LWPNMA135550,5473,L52652,L,302.8,312.3,1386,57.8,172,0,No Failure
LWPNMA135551,5474,L52653,L,302.7,312.2,1369,51.8,174,0,No Failure
LWPNMA135552,5475,M20334,M,302.7,312.1,1378,46.9,176,0,No Failure
LWPNMA135553,5476,L52655,L,302.7,312.2,1336,46.8,179,0,No Failure
LWPNMA135554,5477,M20336,M,302.6,312.1,1445,42,181,0,No Failure
LWPNMA135555,5478,L52657,L,302.7,312.1,1763,26.5,184,0,No Failure
LWPNMA135556,5479,L52658,L,302.7,312.2,1611,34.1,186,0,No Failure
LWPNMA135557,5480,M20339,M,302.7,312.1,1564,32.1,188,0,No Failure
LWPNMA135558,5481,H34894,H,302.7,312.1,1478,36,191,0,No Failure
LWPNMA135559,5482,L52661,L,302.6,312,1781,28.5,196,0,No Failure
LWPNMA135560,5483,L52662,L,302.6,312.1,1782,26.8,198,0,No Failure
LWPNMA135561,5484,M20343,M,302.6,312.1,2000,21.9,200,0,No Failure
LWPNMA135562,5485,M20344,M,302.5,312,1826,25.3,203,0,No Failure
LWPNMA135563,5486,L52665,L,302.6,312.1,1344,51,206,0,No Failure
LWPNMA135564,5487,L52666,L,302.6,312.2,1520,43,208,0,No Failure
LWPNMA135565,5488,M20347,M,302.6,312.1,1611,39.9,210,0,No Failure
LWPNMA135566,5489,L52668,L,302.7,312.2,1450,52.1,213,1,Overstrain Failure
LWPNMA135567,5490,L52669,L,302.6,312.1,1499,35,215,0,Random Failures
LWPNMA135568,5491,L52670,L,302.6,312.1,1288,68.5,0,1,Power Failure
LWPNMA135569,5492,M20351,M,302.7,312.2,1350,58.6,2,0,No Failure
LWPNMA135570,5493,M20352,M,302.9,312.4,1334,50.9,5,0,No Failure
LWPNMA135571,5494,L52673,L,302.8,312.4,1376,57.1,8,0,No Failure
LWPNMA135572,5495,L52674,L,302.8,312.4,1368,49.5,10,0,No Failure
LWPNMA135573,5496,H34909,H,302.9,312.5,1357,55,12,0,Random Failures
LWPNMA135574,5497,M20356,M,302.9,312.5,1924,24,17,0,No Failure
LWPNMA135575,5498,M20357,M,302.9,312.5,1551,40,20,0,No Failure
LWPNMA135576,5499,M20358,M,302.9,312.5,1903,21.2,23,0,No Failure
LWPNMA135577,5500,H34913,H,302.9,312.3,1417,48.7,26,0,No Failure
LWPNMA135578,5501,L52680,L,302.7,312.1,1601,35.2,31,0,No Failure
LWPNMA135579,5502,L52681,L,302.7,312.1,1543,37.5,33,0,No Failure
LWPNMA135580,5503,L52682,L,302.6,312.1,1439,52.3,35,0,No Failure
LWPNMA135581,5504,H34917,H,302.6,312,1657,29.3,37,0,No Failure
LWPNMA135582,5505,L52684,L,302.8,312.2,1458,51,42,0,No Failure
LWPNMA135583,5506,L52685,L,302.8,312.2,1746,27.4,44,0,No Failure
LWPNMA135584,5507,L52686,L,302.9,312.2,1677,30.5,46,0,No Failure
LWPNMA135585,5508,L52687,L,302.8,312.1,1520,39.9,48,0,No Failure
LWPNMA135586,5509,L52688,L,302.9,312.2,1367,55.1,50,0,No Failure
LWPNMA135587,5510,L52689,L,302.8,312.2,1509,36.5,52,0,Random Failures
LWPNMA135588,5511,L52690,L,302.8,312.1,1418,51.4,54,0,No Failure
LWPNMA135589,5512,L52691,L,302.8,312.1,1958,20.3,56,0,No Failure
LWPNMA135590,5513,L52692,L,302.8,312.2,1682,30.9,58,0,No Failure
LWPNMA135591,5514,M20373,M,302.8,312.2,1452,50.3,60,0,No Failure
LWPNMA135592,5515,L52694,L,302.7,312,1828,24,63,0,No Failure
LWPNMA135593,5516,H34929,H,302.7,312,1484,41.5,65,0,No Failure
LWPNMA135594,5517,L52696,L,302.6,312,1674,32.2,70,0,No Failure
LWPNMA135595,5518,L52697,L,302.6,311.9,1448,49.5,72,0,No Failure
LWPNMA135596,5519,M20378,M,302.5,311.8,2023,19.1,74,0,No Failure
LWPNMA135597,5520,L52699,L,302.5,311.9,1452,47.4,77,0,No Failure
LWPNMA135598,5521,M20380,M,302.6,312,1496,45,79,0,No Failure
LWPNMA135599,5522,L52701,L,302.6,311.9,1397,46.9,82,0,No Failure
LWPNMA135600,5523,L52702,L,302.6,311.9,1453,39.1,84,0,No Failure
LWPNMA135601,5524,M20383,M,302.5,311.9,1524,34.8,86,0,No Failure
LWPNMA135602,5525,L52704,L,302.6,311.9,1633,30.9,89,0,No Failure
LWPNMA135603,5526,M20385,M,302.6,312,1363,45.7,91,0,No Failure
LWPNMA135604,5527,L52706,L,302.5,311.9,1520,44.9,94,0,No Failure
LWPNMA135605,5528,M20387,M,302.5,311.9,1532,38.8,96,0,No Failure
LWPNMA135606,5529,L52708,L,302.4,311.8,1384,50.9,99,0,No Failure
LWPNMA135607,5530,M20389,M,302.4,311.8,1539,39.9,101,0,No Failure
LWPNMA135608,5531,M20390,M,302.3,311.8,1355,50.1,104,0,No Failure
LWPNMA135609,5532,M20391,M,302.3,311.7,1504,37.3,107,0,No Failure
LWPNMA135610,5533,L52712,L,302.4,311.8,1476,46.6,110,0,No Failure
LWPNMA135611,5534,L52713,L,302.4,311.7,1721,26.9,112,0,No Failure
LWPNMA135612,5535,M20394,M,302.3,311.7,1494,37.1,114,0,No Failure
LWPNMA135613,5536,L52715,L,302.3,311.7,1465,43.5,117,0,No Failure
LWPNMA135614,5537,M20396,M,302.3,311.8,1363,54,119,1,No Failure
LWPNMA135615,5538,L52717,L,302.4,311.8,1648,30,122,0,No Failure
LWPNMA135616,5539,M20398,M,302.3,311.8,1879,23,124,0,No Failure
LWPNMA135617,5540,H34953,H,302.3,311.7,1482,39,127,0,No Failure
LWPNMA135618,5541,L52720,L,302.4,311.8,1493,38.4,132,0,No Failure
LWPNMA135619,5542,L52721,L,302.4,311.8,1433,42.2,134,0,No Failure
LWPNMA135620,5543,L52722,L,302.3,311.7,1400,41.6,136,0,No Failure
LWPNMA135621,5544,L52723,L,302.4,311.8,1255,59,138,0,No Failure
LWPNMA135622,5545,L52724,L,302.2,311.7,1471,45.6,140,0,No Failure
LWPNMA135623,5546,H34959,H,302.2,311.6,1357,44.2,142,0,No Failure
LWPNMA135624,5547,L52726,L,302.3,311.7,1453,41.2,147,0,No Failure
LWPNMA135625,5548,M20407,M,302.3,311.7,1540,28.9,149,0,No Failure
LWPNMA135626,5549,L52728,L,302.3,311.8,1605,35.2,152,0,No Failure
LWPNMA135627,5550,H34963,H,302.3,311.9,1374,52.4,154,0,No Failure
LWPNMA135628,5551,M20410,M,302.3,311.9,1508,42.3,159,0,No Failure
LWPNMA135629,5552,H34965,H,302.4,311.9,1366,47.3,162,0,No Failure
LWPNMA135630,5553,H34966,H,302.5,312,1579,35.7,167,0,No Failure
LWPNMA135631,5554,L52733,L,302.5,311.9,1306,59.7,172,0,Random Failures
LWPNMA135632,5555,M20414,M,302.5,312,1521,40.2,174,0,No Failure
LWPNMA135633,5556,L52735,L,302.5,312,1411,44.2,177,0,No Failure
LWPNMA135634,5557,H34970,H,302.5,312,1357,42,179,0,No Failure
LWPNMA135635,5558,M20417,M,302.5,312,1436,43.5,184,0,No Failure
LWPNMA135636,5559,L52738,L,302.5,311.9,1553,40.1,187,0,No Failure
LWPNMA135637,5560,M20419,M,302.5,312,1451,43.2,189,0,No Failure
LWPNMA135638,5561,L52740,L,302.4,311.9,1541,37.9,192,0,No Failure
LWPNMA135639,5562,M20421,M,302.3,311.7,1341,46.3,194,0,No Failure
LWPNMA135640,5563,L52742,L,302.3,311.7,1648,32.1,197,0,No Failure
LWPNMA135641,5564,M20423,M,302.3,311.7,1640,31.5,199,0,No Failure
LWPNMA135642,5565,L52744,L,302.4,311.8,1416,46.1,202,0,No Failure
LWPNMA135643,5566,L52745,L,302.4,311.9,1671,29.9,204,0,No Failure
LWPNMA135644,5567,L52746,L,302.4,312,1457,45.5,206,0,No Failure
LWPNMA135645,5568,M20427,M,302.5,312,1445,54.8,0,0,No Failure
LWPNMA135646,5569,L52748,L,302.5,312.1,1534,38.6,3,0,No Failure
LWPNMA135647,5570,L52749,L,302.4,312,1508,36.9,5,0,No Failure
LWPNMA135648,5571,M20430,M,302.4,312.1,1492,47.7,7,0,No Failure
LWPNMA135649,5572,L52751,L,302.4,312,1562,37.9,10,0,No Failure
LWPNMA135650,5573,L52752,L,302.4,312,1545,36.4,12,0,No Failure
LWPNMA135651,5574,L52753,L,302.5,312.2,1738,25.3,14,0,No Failure
LWPNMA135652,5575,L52754,L,302.4,312,1305,49.1,16,0,No Failure
LWPNMA135653,5576,H34989,H,302.4,312,1477,39.7,18,0,No Failure
LWPNMA135654,5577,H34990,H,302.4,312,1457,43.4,23,0,No Failure
LWPNMA135655,5578,L52757,L,302.4,312.1,1455,40.4,28,0,No Failure
LWPNMA135656,5579,L52758,L,302.5,312.2,1574,38.7,30,0,No Failure
LWPNMA135657,5580,L52759,L,302.6,312.2,1695,27.1,32,0,No Failure
LWPNMA135658,5581,M20440,M,302.6,312.2,1458,38.8,34,0,No Failure
LWPNMA135659,5582,M20441,M,302.5,312.1,1454,47.6,37,0,No Failure
LWPNMA135660,5583,L52762,L,302.5,312,2052,18.9,40,0,No Failure
LWPNMA135661,5584,L52763,L,302.5,312,1673,29.9,42,0,No Failure
LWPNMA135662,5585,L52764,L,302.4,311.9,1578,29.9,44,0,No Failure
